YEAR,MO,DY,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2006,7,17,30.41,26.08,21.67,78.62,0.5,98.23,3.38
2006,7,18,28.68,25.53,20.94,83.75,18.3,98.44,3.38
2006,7,19,29.0,25.3,20.63,81.44,12.41,98.64,1.55
2006,7,20,29.94,25.44,20.75,77.94,5.65,98.73,1.67
2006,7,21,29.42,25.58,20.94,80.81,7.36,98.78,2.31
2006,7,22,28.69,24.87,20.02,80.94,2.18,98.86,3.73
2006,7,23,28.56,25.07,20.26,82.12,5.51,98.81,3.15
2006,7,24,28.9,25.22,20.45,81.5,1.92,98.82,2.4
2006,7,25,28.22,24.94,20.14,83.06,21.37,98.78,2.55
2006,7,26,28.37,24.69,19.84,81.44,40.85,98.83,3.13
2006,7,27,28.95,25.08,20.39,80.56,6.19,98.56,1.58
2006,7,28,29.59,24.71,19.96,76.88,0.71,98.22,3.75
2006,7,29,30.8,25.12,20.45,73.19,1.88,98.43,3.34
2006,7,30,30.23,25.52,20.87,76.94,12.59,98.76,2.09
2006,7,31,30.2,25.55,20.94,77.5,7.17,98.68,1.83
2006,8,1,31.15,25.51,20.94,73.56,0.25,98.47,2.87
2006,8,2,30.55,25.47,20.81,75.62,16.0,98.59,2.61
2006,8,3,29.83,25.09,20.32,76.81,12.95,98.71,1.88
2006,8,4,28.21,24.76,19.9,82.06,4.93,98.98,2.52
2006,8,5,28.11,24.62,19.71,82.44,2.16,99.06,3.81
2006,8,6,27.76,24.2,19.23,81.88,0.62,99.02,4.06
2006,8,7,27.98,24.58,19.71,82.88,0.05,98.77,2.9
2006,8,8,28.22,24.52,19.65,81.44,0.88,98.64,2.59
2006,8,9,30.53,23.77,18.86,69.12,0.57,98.46,1.41
2006,8,10,30.79,24.91,20.2,72.56,8.76,98.43,3.29
2006,8,11,31.61,24.4,19.59,67.44,0.26,98.34,2.61
2006,8,12,31.76,25.04,20.32,69.25,8.72,98.4,2.62
2006,8,13,30.26,25.96,21.48,78.88,39.54,98.55,2.5
2006,8,14,30.19,25.16,20.51,75.62,0.62,98.43,1.54
2006,8,15,31.41,25.3,20.69,71.75,0.17,98.3,3.22
2006,8,16,31.95,24.19,19.35,65.75,0.02,98.35,2.52
2006,8,17,30.14,25.28,20.63,76.25,0.22,98.64,2.38
2006,8,18,28.14,25.24,20.51,84.81,0.07,98.87,3.09
2006,8,19,28.69,25.37,20.69,83.0,0.38,98.86,2.84
2006,8,20,30.44,24.56,19.71,72.5,0.38,98.69,1.4
2006,8,21,32.26,25.01,20.32,67.31,2.69,98.53,1.58
2006,8,22,28.55,25.91,21.36,85.88,23.98,98.73,1.54
2006,8,23,28.69,25.37,20.69,82.94,2.81,98.76,1.67
2006,8,24,28.48,25.09,20.32,82.75,4.28,98.8,2.0
2006,8,25,27.8,25.48,20.81,87.5,14.26,98.87,1.72
2006,8,26,28.62,24.64,19.84,80.19,1.69,98.68,1.2
2006,8,27,28.41,24.83,20.08,81.56,0.15,98.51,1.46
2006,8,28,29.01,25.12,20.45,80.31,0.68,98.48,3.54
2006,8,29,29.62,25.37,20.63,78.88,14.44,98.87,3.12
2006,8,30,28.43,24.66,19.71,81.06,0.04,99.15,2.56
2006,8,31,27.69,24.37,19.41,83.19,0.69,98.98,3.13
2006,9,1,28.19,24.95,20.14,83.62,0.25,98.86,2.67
2006,9,2,28.98,24.65,19.78,78.56,0.25,98.88,2.1
2006,9,3,29.98,24.18,19.23,72.62,1.69,98.93,2.36
2006,9,4,28.12,24.53,19.59,81.81,0.76,99.07,3.99
2006,9,5,27.93,24.21,19.23,81.56,0.04,99.03,4.67
2006,9,6,27.85,24.51,19.59,83.19,0.05,98.95,4.08
2006,9,7,27.31,24.73,19.84,86.25,9.45,98.94,1.97
2006,9,8,27.72,24.61,19.71,84.12,11.25,99.06,2.77
2006,9,9,27.26,23.58,18.49,81.31,1.48,99.2,1.95
2006,9,10,27.59,23.79,18.74,80.44,6.18,99.1,1.56
2006,9,11,26.18,23.74,18.68,87.06,4.97,99.03,2.49
2006,9,12,26.1,24.26,19.29,89.88,8.8,99.03,1.66
2006,9,13,27.35,23.96,18.92,82.81,1.58,99.22,1.85
2006,9,14,27.38,23.4,18.25,79.75,0.98,99.2,1.72
2006,9,15,27.65,23.65,18.55,80.06,0.88,99.2,1.87
2006,9,16,27.82,23.01,17.82,76.31,1.39,99.23,1.88
2006,9,17,27.76,23.45,18.37,78.12,18.52,99.12,1.8
2006,9,18,28.37,22.84,17.7,73.81,0.56,98.94,2.74
2006,9,19,29.32,22.97,17.88,70.88,0.03,98.85,3.41
2006,9,20,29.33,23.54,18.49,72.56,0.18,99.05,3.37
2006,9,21,26.44,22.99,17.82,82.0,3.57,99.3,3.02
2006,9,22,25.46,22.53,17.27,84.25,8.59,99.3,4.35
2006,9,23,24.83,22.37,17.15,86.62,14.7,99.36,4.23
2006,9,24,24.48,22.11,16.85,86.94,4.38,99.37,2.74
2006,9,25,26.83,22.78,17.58,79.62,2.1,99.25,2.17
2006,9,26,27.26,23.45,18.37,80.88,0.88,98.99,1.8
2006,9,27,28.05,23.37,18.31,77.12,0.01,98.9,1.94
2006,9,28,28.16,23.52,18.43,77.31,1.62,99.07,3.23
2006,9,29,27.44,24.07,19.04,82.38,4.66,99.22,1.84
2006,9,30,27.05,22.93,17.7,79.19,1.0,99.33,1.66
2006,10,1,25.91,22.94,17.76,84.0,57.45,99.24,1.8
2006,10,2,26.45,23.19,18.07,83.06,5.04,99.13,1.63
2006,10,3,26.97,23.08,17.94,80.69,1.11,99.1,1.64
2006,10,4,27.16,23.83,18.86,82.88,13.19,98.94,2.19
2006,10,5,26.58,23.8,18.8,85.56,7.65,98.85,2.63
2006,10,6,26.9,22.15,17.03,76.62,0.16,98.94,1.3
2006,10,7,26.51,21.48,16.3,75.12,1.22,99.01,1.74
2006,10,8,26.57,19.77,14.65,68.12,0.33,99.23,2.0
2006,10,9,26.62,19.12,14.04,64.81,0.09,99.24,1.93
2006,10,10,27.09,19.84,14.65,65.75,0.08,99.36,2.02
2006,10,11,27.0,21.03,15.81,71.06,0.44,99.44,1.99
2006,10,12,27.01,21.18,15.93,72.12,0.29,99.58,1.97
2006,10,13,26.43,20.48,15.2,71.56,0.0,99.77,1.99
2006,10,14,25.33,20.58,15.26,76.12,4.59,99.78,1.82
2006,10,15,24.83,20.44,15.2,77.81,0.81,99.68,1.88
2006,10,16,25.14,20.91,15.62,78.75,0.85,99.74,1.88
2006,10,17,25.16,20.74,15.44,78.06,0.05,99.75,1.51
2006,10,18,24.57,19.64,14.4,75.44,0.33,99.76,1.74
2006,10,19,23.53,19.35,14.16,78.25,0.05,99.8,2.55
2006,10,20,24.45,18.37,13.31,70.31,0.33,99.91,2.44
2006,10,21,23.87,18.98,13.79,75.44,10.86,99.92,2.38
2006,10,22,24.44,18.85,13.73,72.75,0.59,99.86,2.32
2006,10,23,24.27,18.24,13.18,71.19,0.0,99.81,2.18
2006,10,24,24.74,17.73,12.76,66.81,0.05,99.86,2.16
2006,10,25,24.39,17.36,12.45,67.31,0.0,99.97,2.67
2006,10,26,23.43,15.4,10.99,62.81,0.0,100.0,3.0
2006,10,27,23.23,14.55,10.44,60.31,0.0,99.96,2.44
2006,10,28,23.32,15.38,10.99,63.0,0.0,99.91,1.88
2006,10,29,23.79,15.62,11.17,62.62,0.0,99.79,2.02
2006,10,30,22.76,14.53,10.44,61.75,0.0,99.79,2.55
2006,10,31,23.09,14.3,10.25,60.12,0.0,99.82,2.51
2006,11,1,24.54,14.0,10.07,54.0,0.01,99.76,2.48
2006,11,2,24.83,15.49,11.11,57.94,0.0,99.73,2.26
2006,11,3,24.6,16.97,12.15,64.38,0.0,99.68,2.04
2006,11,4,24.12,18.01,13.0,70.0,0.02,99.68,1.8
2006,11,5,23.44,18.33,13.24,74.56,0.12,99.71,1.82
2006,11,6,22.33,17.94,12.94,77.31,0.01,99.76,1.88
2006,11,7,22.46,17.26,12.39,74.06,0.05,99.79,3.38
2006,11,8,22.55,16.96,12.15,71.94,0.03,100.02,3.67
2006,11,9,22.2,17.12,12.27,73.75,0.06,100.17,2.36
2006,11,10,23.07,15.99,11.41,66.38,0.01,100.21,2.29
2006,11,11,20.59,17.38,12.45,82.25,10.48,100.25,3.67
2006,11,12,21.59,17.12,12.27,77.5,0.2,99.94,2.53
2006,11,13,22.04,16.79,12.02,74.06,0.04,99.79,2.3
2006,11,14,22.07,16.23,11.6,71.94,0.0,99.88,2.42
2006,11,15,21.83,14.95,10.68,67.38,0.0,99.9,2.55
2006,11,16,21.15,14.05,10.07,66.06,0.0,99.79,2.12
2006,11,17,20.75,12.72,9.28,62.06,0.0,99.75,1.89
2006,11,18,20.32,13.51,9.7,67.75,0.0,99.72,2.16
2006,11,19,20.65,13.94,10.07,67.5,0.07,99.59,1.88
2006,11,20,19.9,15.41,11.05,76.12,6.01,99.56,2.77
2006,11,21,19.51,14.08,10.13,72.19,0.07,99.6,3.55
2006,11,22,18.8,14.83,10.62,79.25,0.05,99.51,2.09
2006,11,23,19.05,15.08,10.8,79.31,0.41,99.49,2.7
2006,11,24,19.08,14.15,10.19,75.19,0.17,99.6,2.38
2006,11,25,19.15,14.23,10.25,75.12,0.12,99.51,2.82
2006,11,26,18.4,11.81,8.73,68.06,0.0,99.54,2.11
2006,11,27,17.1,9.84,7.63,64.69,0.0,99.77,2.44
2006,11,28,16.02,9.73,7.57,68.5,0.0,99.8,2.27
2006,11,29,16.14,11.24,8.36,75.12,0.0,99.97,2.32
2006,11,30,16.05,10.8,8.12,73.75,0.0,99.88,2.27
2006,12,1,16.01,11.46,8.48,76.88,0.0,99.89,1.82
2006,12,2,16.29,11.24,8.36,74.62,0.0,99.91,2.39
2006,12,3,16.23,11.15,8.3,73.94,0.0,100.02,2.5
2006,12,4,17.11,10.87,8.12,70.0,0.0,100.05,2.65
2006,12,5,18.0,9.94,7.63,62.0,0.0,99.98,2.45
2006,12,6,18.55,10.44,7.93,61.62,0.0,99.95,1.76
2006,12,7,18.19,11.12,8.3,65.75,0.0,99.92,2.16
2006,12,8,17.98,11.69,8.61,69.0,0.0,99.97,2.61
2006,12,9,18.37,12.31,8.97,69.44,0.0,100.04,2.43
2006,12,10,17.87,12.96,9.34,75.0,0.0,100.0,2.27
2006,12,11,18.17,12.61,9.16,72.25,0.2,99.86,2.09
2006,12,12,16.64,13.02,9.46,79.75,6.55,99.8,1.91
2006,12,13,17.47,13.02,9.4,76.5,0.02,100.02,2.33
2006,12,14,17.07,12.35,8.97,75.56,0.0,99.93,2.44
2006,12,15,17.21,11.69,8.61,72.31,0.0,99.91,2.5
2006,12,16,17.51,10.25,7.81,65.62,0.0,100.14,3.19
2006,12,17,18.05,9.58,7.51,60.19,0.0,99.95,2.93
2006,12,18,18.31,11.49,8.54,66.44,0.05,99.88,2.85
2006,12,19,19.26,14.01,10.01,73.44,0.08,100.11,3.04
2006,12,20,19.42,14.19,10.07,74.06,0.0,100.34,3.48
2006,12,21,19.03,13.09,9.4,70.94,0.0,100.2,3.09
2006,12,22,18.6,12.63,9.16,70.56,0.0,99.9,2.62
2006,12,23,18.69,13.51,9.7,74.44,0.0,99.93,2.4
2006,12,24,18.12,13.64,9.83,77.19,0.0,99.93,1.75
2006,12,25,17.37,13.08,9.46,77.69,0.0,99.81,1.81
2006,12,26,17.22,12.51,9.09,76.0,0.0,99.79,1.74
2006,12,27,16.73,11.94,8.79,75.69,0.03,99.82,2.16
2006,12,28,16.2,11.48,8.48,75.19,0.59,100.05,2.95
2006,12,29,16.65,11.48,8.48,74.06,0.0,100.05,2.73
2006,12,30,16.75,10.68,8.06,69.56,0.0,99.93,2.3
2006,12,31,16.69,10.86,8.18,70.25,0.0,99.95,1.85
2007,1,1,15.9,11.98,8.79,78.5,0.0,99.94,1.87
2007,1,2,15.21,10.12,7.75,73.75,0.57,99.95,1.66
2007,1,3,14.41,8.89,7.14,71.12,0.0,99.9,1.65
2007,1,4,14.37,9.49,7.45,74.56,0.0,99.9,2.39
2007,1,5,15.07,9.81,7.57,73.38,0.0,99.96,2.78
2007,1,6,15.91,10.12,7.75,71.38,0.0,100.12,2.51
2007,1,7,15.74,9.98,7.69,71.38,0.0,100.02,2.32
2007,1,8,15.74,8.82,7.08,66.0,0.0,100.08,2.91
2007,1,9,16.12,8.53,6.96,63.12,0.0,100.06,2.38
2007,1,10,16.48,9.23,7.32,64.62,0.0,100.03,1.86
2007,1,11,15.81,9.05,7.2,66.44,0.0,99.98,1.52
2007,1,12,15.39,8.36,6.9,65.5,0.01,99.97,2.32
2007,1,13,14.99,7.44,6.47,63.75,0.01,99.93,2.05
2007,1,14,13.89,6.45,6.04,63.75,0.0,99.92,1.99
2007,1,15,12.96,6.04,5.86,64.94,0.0,99.96,2.08
2007,1,16,13.79,6.04,5.86,62.19,0.0,99.95,2.46
2007,1,17,15.08,5.83,5.8,55.75,0.0,100.08,2.08
2007,1,18,14.5,6.59,6.1,61.75,0.0,100.11,2.77
2007,1,19,14.7,6.85,6.23,62.44,0.0,99.86,2.16
2007,1,20,14.23,6.73,6.16,62.94,0.0,99.87,1.78
2007,1,21,14.05,7.24,6.41,66.25,0.0,99.96,2.42
2007,1,22,14.51,7.69,6.59,65.25,0.02,100.1,2.52
2007,1,23,14.64,8.25,6.77,68.56,0.0,100.32,2.73
2007,1,24,16.04,8.01,6.71,62.0,0.0,100.19,2.62
2007,1,25,17.19,7.45,6.47,55.31,0.0,99.98,2.55
2007,1,26,18.38,7.68,6.59,52.31,0.0,99.98,1.88
2007,1,27,18.1,7.89,6.65,54.19,0.0,100.08,2.71
2007,1,28,19.22,8.08,6.77,51.38,0.0,100.12,2.8
2007,1,29,19.76,9.15,7.32,52.88,0.0,99.95,2.21
2007,1,30,19.98,11.14,8.3,59.06,0.0,100.04,2.18
2007,1,31,20.4,12.33,8.97,61.44,0.01,100.06,1.89
2007,2,1,19.61,13.15,9.46,68.38,1.11,100.19,3.72
2007,2,2,19.05,11.72,8.61,64.56,0.01,100.27,3.79
2007,2,3,18.18,12.0,8.79,69.38,2.9,100.16,3.13
2007,2,4,17.69,12.77,9.28,74.62,3.24,99.85,2.67
2007,2,5,17.28,14.12,10.13,82.44,16.36,99.77,3.55
2007,2,6,17.42,13.4,9.64,78.69,0.01,99.91,2.73
2007,2,7,17.53,13.15,9.46,76.25,19.35,100.09,3.69
2007,2,8,17.04,12.29,8.91,74.88,2.06,100.18,3.35
2007,2,9,17.87,12.01,8.73,70.75,0.36,100.26,2.66
2007,2,10,18.08,11.49,8.48,69.06,0.0,100.14,2.95
2007,2,11,18.4,10.33,7.87,62.25,0.02,100.01,2.98
2007,2,12,17.8,11.22,8.36,66.75,0.81,99.86,2.29
2007,2,13,17.79,12.73,9.28,73.69,0.07,99.75,1.71
2007,2,14,15.28,11.87,8.73,80.69,24.07,99.83,5.2
2007,2,15,15.3,10.72,8.06,76.56,0.34,99.67,3.13
2007,2,16,15.53,9.05,7.26,67.75,4.96,99.75,2.3
2007,2,17,16.01,9.58,7.51,67.88,0.26,99.81,2.34
2007,2,18,16.19,9.53,7.45,67.25,0.06,99.87,2.71
2007,2,19,16.58,9.21,7.32,64.69,0.0,99.89,2.52
2007,2,20,17.29,8.75,7.08,60.06,0.0,99.81,2.1
2007,2,21,18.15,9.41,7.45,59.94,0.0,99.8,2.13
2007,2,22,18.8,9.99,7.69,59.5,0.0,99.61,2.48
2007,2,23,18.96,10.65,8.06,61.81,0.0,99.53,2.24
2007,2,24,19.65,11.41,8.48,62.31,0.0,99.6,2.48
2007,2,25,19.83,12.3,9.03,64.38,0.02,99.55,2.3
2007,2,26,19.62,12.91,9.4,67.0,7.25,99.48,2.92
2007,2,27,19.26,11.99,8.79,65.62,0.0,99.66,2.29
2007,2,28,19.98,12.43,9.09,64.56,0.03,99.63,2.59
2007,3,1,20.39,12.83,9.34,64.44,1.61,99.51,2.23
2007,3,2,16.58,13.51,9.77,82.5,9.25,99.59,2.8
2007,3,3,18.26,12.88,9.34,73.25,0.0,99.67,1.85
2007,3,4,18.83,11.94,8.79,67.56,0.0,99.66,2.39
2007,3,5,19.34,11.1,8.3,62.69,0.0,99.6,2.61
2007,3,6,19.06,10.23,7.87,60.19,0.03,99.46,2.67
2007,3,7,19.15,8.28,6.9,52.62,0.0,99.27,2.98
2007,3,8,19.11,8.7,7.08,53.94,0.0,99.48,2.24
2007,3,9,19.7,10.1,7.75,56.88,0.0,99.67,2.09
2007,3,10,19.83,10.89,8.18,59.62,0.0,99.75,2.85
2007,3,11,20.86,11.15,8.36,57.0,0.09,99.72,2.8
2007,3,12,22.29,12.58,9.22,56.44,0.0,99.86,2.85
2007,3,13,23.12,12.86,9.34,55.31,0.0,99.7,2.44
2007,3,14,22.64,13.06,9.46,57.81,0.0,99.52,2.81
2007,3,15,21.92,13.34,9.7,61.31,0.0,99.24,4.2
2007,3,16,20.17,8.36,7.02,51.69,0.0,99.4,3.77
2007,3,17,21.01,8.09,6.84,47.31,0.0,99.53,2.45
2007,3,18,20.94,8.21,6.9,47.12,0.0,99.39,2.32
2007,3,19,22.71,8.73,7.14,44.56,0.0,99.47,2.02
2007,3,20,23.38,10.07,7.81,46.62,0.0,99.57,2.21
2007,3,21,23.82,12.12,8.97,51.44,0.07,99.51,2.42
2007,3,22,24.03,15.08,10.8,59.25,2.77,99.59,2.73
2007,3,23,24.09,17.61,12.7,68.75,7.37,99.5,2.89
2007,3,24,24.74,16.72,12.02,64.06,1.37,99.33,3.34
2007,3,25,23.84,12.22,9.03,52.44,0.99,99.11,3.25
2007,3,26,23.8,10.25,7.93,46.44,0.02,99.26,2.89
2007,3,27,24.06,11.62,8.67,49.31,0.14,99.54,2.23
2007,3,28,25.4,12.93,9.46,49.62,0.0,99.54,2.05
2007,3,29,26.5,13.44,9.77,48.19,0.0,99.46,1.91
2007,3,30,27.01,14.32,10.31,48.88,0.0,99.41,2.56
2007,3,31,26.9,14.6,10.5,50.56,0.0,99.38,3.07
2007,4,1,27.36,15.17,10.93,50.31,0.0,99.2,3.83
2007,4,2,28.15,17.31,12.57,55.12,1.25,98.93,3.12
2007,4,3,27.93,16.15,11.66,52.38,5.12,98.91,2.98
2007,4,4,27.44,15.01,10.8,49.38,0.82,99.21,3.4
2007,4,5,27.01,15.9,11.47,52.69,2.15,99.36,3.36
2007,4,6,26.04,17.38,12.57,60.19,10.89,99.39,2.88
2007,4,7,26.24,18.85,13.79,65.56,12.59,99.34,3.09
2007,4,8,25.61,19.99,14.89,72.0,30.85,99.16,3.29
2007,4,9,26.33,20.97,15.81,73.44,39.09,99.13,3.28
2007,4,10,25.48,20.19,15.01,73.81,18.64,99.28,3.18
2007,4,11,21.81,16.84,12.08,74.06,0.73,99.41,5.28
2007,4,12,23.26,17.12,12.33,70.62,0.1,99.47,3.63
2007,4,13,24.19,16.92,12.21,66.88,0.0,99.51,2.4
2007,4,14,25.92,18.02,13.06,63.69,0.0,99.51,2.22
2007,4,15,27.03,19.21,14.1,64.19,0.0,99.44,2.29
2007,4,16,27.42,20.8,15.56,68.75,0.42,99.25,3.22
2007,4,17,25.92,20.6,15.32,73.56,0.71,99.33,2.75
2007,4,18,27.58,20.35,15.14,66.62,0.0,99.44,1.84
2007,4,19,28.19,19.71,14.53,62.38,0.54,99.37,2.84
2007,4,20,27.44,20.73,15.5,69.06,12.05,99.25,2.94
2007,4,21,27.28,21.44,16.24,72.25,7.96,99.02,4.03
2007,4,22,26.23,22.12,16.97,78.75,41.19,98.88,4.02
2007,4,23,25.73,20.8,15.62,75.12,21.38,98.97,3.7
2007,4,24,25.49,20.29,15.2,73.69,26.4,99.06,2.84
2007,4,25,26.42,21.52,16.3,75.5,11.74,99.06,3.28
2007,4,26,26.07,22.07,16.85,79.56,24.9,99.17,3.21
2007,4,27,26.64,22.45,17.21,78.94,15.39,99.28,2.77
2007,4,28,24.97,19.42,14.28,72.69,0.01,99.42,2.44
2007,4,29,25.76,20.67,15.44,74.69,0.0,99.45,1.97
2007,4,30,27.12,20.91,15.62,70.31,0.0,99.5,1.64
2007,5,1,28.27,20.72,15.44,65.31,0.0,99.42,2.17
2007,5,2,27.99,19.26,14.16,62.0,0.02,99.24,2.45
2007,5,3,28.22,19.4,14.34,61.5,0.34,99.02,2.5
2007,5,4,29.19,20.67,15.5,62.44,0.0,99.05,1.77
2007,5,5,29.9,19.8,14.71,57.38,0.02,98.97,2.05
2007,5,6,30.21,19.45,14.4,55.56,0.43,98.88,2.41
2007,5,7,30.4,20.09,15.01,56.06,7.42,98.87,1.2
2007,5,8,29.76,20.68,15.56,60.38,0.38,98.84,1.69
2007,5,9,29.58,21.46,16.3,63.12,2.68,98.91,1.95
2007,5,10,28.96,22.94,17.82,71.0,21.89,98.87,1.85
2007,5,11,26.92,23.76,18.74,83.31,1.72,98.84,2.41
2007,5,12,28.49,23.12,18.01,74.06,0.68,99.06,3.55
2007,5,13,26.9,19.65,14.53,66.56,0.01,99.15,4.99
2007,5,14,25.74,19.93,14.77,71.69,5.38,98.98,5.38
2007,5,15,23.69,20.11,15.01,81.31,18.56,98.72,4.23
2007,5,16,25.69,21.19,15.99,77.44,0.1,99.05,2.4
2007,5,17,28.37,23.19,18.07,75.19,1.24,98.89,2.12
2007,5,18,29.41,22.73,17.58,69.44,0.18,98.89,1.94
2007,5,19,29.98,23.44,18.37,69.88,1.69,98.81,2.17
2007,5,20,30.02,23.1,18.07,68.56,1.97,98.55,2.26
2007,5,21,29.76,23.22,18.25,69.81,0.46,98.33,2.34
2007,5,22,28.74,24.26,19.41,77.75,22.68,98.38,3.83
2007,5,23,28.38,24.4,19.53,80.06,17.46,98.61,3.62
2007,5,24,28.6,24.55,19.71,79.81,3.94,98.62,3.04
2007,5,25,28.17,23.88,18.86,78.94,5.05,98.8,3.19
2007,5,26,28.06,23.65,18.62,78.31,0.55,98.97,3.22
2007,5,27,27.89,24.0,18.98,80.56,8.17,98.98,2.8
2007,5,28,28.43,24.36,19.41,79.62,8.99,98.85,3.11
2007,5,29,28.68,24.01,19.04,77.31,3.02,98.85,3.34
2007,5,30,29.43,23.26,18.19,71.06,0.87,98.88,2.8
2007,5,31,29.88,23.12,18.07,69.06,2.77,98.83,2.84
2007,6,1,29.92,22.9,17.82,67.94,3.88,98.76,3.2
2007,6,2,29.32,23.28,18.25,71.12,3.79,98.76,3.2
2007,6,3,28.76,23.92,18.92,76.0,17.16,98.91,2.44
2007,6,4,29.71,21.92,16.78,65.5,0.68,98.92,1.77
2007,6,5,29.87,22.2,17.09,65.88,0.2,98.78,1.28
2007,6,6,29.58,22.68,17.64,68.12,5.71,98.72,1.69
2007,6,7,29.28,23.49,18.49,72.75,9.42,98.68,2.23
2007,6,8,28.45,24.28,19.41,79.56,11.99,98.67,2.21
2007,6,9,26.13,23.81,18.8,87.25,72.75,98.82,2.23
2007,6,10,27.06,23.68,18.68,82.62,13.1,98.67,1.95
2007,6,11,26.86,23.8,18.86,84.06,7.53,98.47,4.29
2007,6,12,29.15,24.81,20.08,78.75,1.4,98.43,1.77
2007,6,13,29.67,24.91,20.2,76.88,0.56,98.52,2.09
2007,6,14,28.81,25.35,20.69,82.25,8.24,98.56,2.1
2007,6,15,29.28,25.08,20.39,79.38,30.42,98.49,1.45
2007,6,16,27.1,24.55,19.71,86.44,15.24,98.41,2.22
2007,6,17,28.26,25.58,21.06,86.06,12.66,98.28,4.11
2007,6,18,28.9,25.13,20.45,81.25,12.55,98.39,3.03
2007,6,19,28.73,25.23,20.57,82.5,9.15,98.53,2.85
2007,6,20,29.32,24.4,19.53,76.56,1.07,98.61,1.42
2007,6,21,29.55,25.04,20.32,77.88,1.35,98.66,2.46
2007,6,22,27.87,24.86,20.02,84.25,8.88,98.94,2.3
2007,6,23,28.54,24.48,19.53,79.5,4.15,99.09,2.52
2007,6,24,27.48,24.74,19.84,85.69,10.91,99.09,2.65
2007,6,25,29.21,24.58,19.78,77.56,0.45,98.71,2.06
2007,6,26,29.33,25.25,20.63,80.06,0.44,98.38,2.37
2007,6,27,30.57,24.87,20.14,72.88,1.5,98.31,1.47
2007,6,28,28.75,25.86,21.36,84.94,54.79,98.53,3.12
2007,6,29,29.7,24.83,20.02,76.06,4.91,98.78,2.25
2007,6,30,29.79,25.57,21.0,79.25,2.89,98.63,1.36
2007,7,1,30.14,26.17,21.79,80.62,6.67,98.38,2.13
2007,7,2,29.73,26.28,21.97,82.69,2.03,98.27,2.0
2007,7,3,30.17,26.41,22.09,81.19,20.73,98.26,2.29
2007,7,4,30.48,26.0,21.61,77.88,6.35,98.12,3.67
2007,7,5,30.05,25.61,21.12,78.19,8.49,98.15,4.43
2007,7,6,30.94,26.31,22.03,77.38,8.04,98.16,2.62
2007,7,7,29.15,25.83,21.3,82.88,13.75,98.52,1.48
2007,7,8,27.83,25.36,20.69,86.88,10.44,98.65,2.43
2007,7,9,29.33,25.23,20.57,79.81,1.33,98.42,3.28
2007,7,10,29.7,25.5,20.94,79.12,9.93,98.35,1.59
2007,7,11,29.0,25.97,21.48,84.44,8.47,98.42,2.96
2007,7,12,28.88,25.65,21.12,83.5,3.12,98.27,2.77
2007,7,13,29.82,25.63,21.12,79.38,0.57,98.15,1.81
2007,7,14,30.39,25.73,21.3,77.56,10.68,98.08,2.02
2007,7,15,29.89,26.34,22.03,82.06,20.74,98.21,3.3
2007,7,16,29.13,25.89,21.42,83.31,11.05,98.45,1.99
2007,7,17,28.44,25.58,21.0,85.0,0.99,98.46,2.24
2007,7,18,28.9,25.78,21.24,84.31,19.06,98.41,4.39
2007,7,19,28.62,26.19,21.79,87.38,36.01,98.42,3.96
2007,7,20,28.98,25.46,20.87,82.5,5.62,98.44,2.34
2007,7,21,28.2,25.55,20.94,86.25,8.56,98.47,2.7
2007,7,22,26.34,24.34,19.41,89.0,10.26,98.78,2.74
2007,7,23,26.98,24.13,19.1,85.12,9.71,98.97,1.64
2007,7,24,27.45,24.62,19.71,85.31,6.43,98.95,2.64
2007,7,25,27.3,24.3,19.35,84.56,15.09,98.92,2.61
2007,7,26,26.65,24.89,20.02,90.38,29.27,98.95,2.55
2007,7,27,26.68,24.48,19.53,88.19,41.49,98.87,2.61
2007,7,28,26.84,24.7,19.84,88.44,11.22,98.88,1.74
2007,7,29,26.98,23.83,18.8,83.62,11.87,98.99,1.66
2007,7,30,27.08,24.28,19.35,85.31,17.73,99.04,2.53
2007,7,31,27.13,24.71,19.9,87.38,7.97,98.86,2.88
2007,8,1,28.03,24.52,19.65,82.25,6.01,98.75,2.11
2007,8,2,28.64,24.85,20.08,80.88,0.97,98.69,2.45
2007,8,3,28.9,25.01,20.26,80.69,0.0,98.63,1.97
2007,8,4,30.0,24.58,19.84,74.06,0.0,98.33,1.56
2007,8,5,30.34,25.67,21.18,77.19,0.0,98.26,3.4
2007,8,6,31.48,25.94,21.48,73.38,0.0,98.43,2.7
2007,8,7,29.63,26.12,21.67,82.0,0.81,98.57,2.98
2007,8,8,29.26,25.78,21.24,82.12,0.51,98.49,1.96
2007,8,9,30.4,26.19,21.85,79.38,0.05,98.28,1.55
2007,8,10,31.62,26.47,22.22,75.69,0.03,98.12,1.61
2007,8,11,31.26,26.63,22.46,77.56,3.19,98.1,1.52
2007,8,12,30.4,26.22,21.91,79.38,12.58,98.13,2.0
2007,8,13,30.09,26.7,22.52,82.94,14.81,98.19,2.7
2007,8,14,29.5,26.51,22.22,84.81,26.08,98.39,2.72
2007,8,15,28.55,25.31,20.69,83.38,11.33,98.45,2.16
2007,8,16,28.44,25.3,20.63,83.81,11.0,98.51,1.7
2007,8,17,28.37,25.64,21.06,85.75,16.99,98.53,3.63
2007,8,18,28.95,25.63,21.06,83.0,1.74,98.61,4.18
